job_id,source,company,title,location,description_head,label_is_tech,label_is_senior,label_location_class,label_sponsorship_block,label_min_years,label_note
c717564e-272c-4a0f-80fa-ebf6ea3a7e69,greenhouse,atolls,"Senior Software Engineer (TypeScript, Next.js / Node.js) (m/f/x) ",Berlin Business Site,"## Atolls is the world’s largest community-driven shopping platform, active in 20+ markets. We help millions make smarter spending decisions across discovery, evaluation, and (re-)purchase by connecting people with the right brands and retailers. Our 1,000+ team across 10 countries builds products used every day at global scale, where you’ll have real ownership and see your impact. Want to shape",y,y,non_us,,,
50d7ead9-3486-41ae-b23b-429b39249a53,greenhouse,eositsolutions,Mobility and Optical Consulting Engineer,"Bellevue, Washington, United States","## OUR COMPANY: EOS IT Solutions is a Global Technology and Logistics company, providing Collaboration and Business IT Support services to some of the world’s largest industry leaders, delivering forward-thinking solutions based on multi-domain architecture. Customer satisfaction and commitment to superior quality of service are our top business priorities, along with investing in and supporting",n,n,us,,,Consulting engineer scope is not clearly software/IT.
f794a4b0-3552-444a-aff4-c739c91dee62,ashby,stninc,Data Center Operations Manager,"Odessa, TX","## Data Center Operations Manager Infrastructure operations · shared across sites ## Reports to: VP, Infrastructure (or Director, Site Operations) ## Location: Odessa, TX or Pleasanton, CA; multi-site travel ## Department: Infrastructure & DC Operations / Data Center Operations ## Position summary The Data Center Operations Manager owns physical infrastructure at GPU One (GPUaaS) sites inclu",y,y,us,,,
f46057e6-2615-4d7e-ad76-1e28195ca95c,greenhouse,zenoti,Senior Manager - Product Management (AI Workflows),"Hyderabad, Telangana, India","Zenoti provides an all-in-one, cloud-based software solution for the beauty and wellness industry. Our solution allows users to seamlessly manage every aspect of the business in a comprehensive mobile solution: online appointment bookings, POS, CRM, employee management, inventory management, built-in marketing programs and more. Zenoti helps clients streamline their systems and reduce costs, while",n,y,non_us,,,
f145ed33-7cfc-4f58-b340-fa3383bfa118,greenhouse,rtbhouse,Senior Machine Learning Researcher,"Warsaw, Masovian Voivodeship, Poland","## Location : Poland ## We Are: RTB House is a global company that provides state-of-the-art marketing technologies for top brands and agencies worldwide. Its proprietary ad-buying engine is the first in the world to be powered entirely by Deep Learning algorithms, enabling advertisers to generate outstanding results and reach their goals at every stage of the funnel. As an ML Researcher , you",y,y,non_us,,,
7843082d-e3db-49bd-b15c-1c5c1fca1365,greenhouse,dlrgroup,"Project Manager, K-12 Education","Austin, Texas, United States; Dallas, Texas, United States","DLR Group is an integrated design firm with a promise to elevate the human experience through design. This fuels the work we do around the world and inspires our mission to improve the lives of our clients, our communities, and our planet. If this sparks your interest, you’re in the right place. DLR Group's Texas region has an opening for a K-12 Education Project Manager . We operate within a hyb",n,y,us,,,
eb6c0dec-9901-400a-8932-99d0c7ca6d5c,greenhouse,openwork,Healthcare Recruiter,"Houston, TX 77092","About Openwork Openwork is a high-growth, people-first staffing company reimagining what modern hiring can be. Privately owned and proudly independent, we move fast, think big, and give every team member a real seat at the table. With over 50 years of experience, we’re combining industry expertise with a fresh, innovative approach — bringing ease, accessibility, and thoughtfulness to every step o",n,n,us,,,
3381ff25-d98b-43d6-8d05-1e564f64ac36,greenhouse,okta," Senior Software Engineer, Data","Bengaluru, India","Secure Every Identity, from AI to Human Identity is the key to unlocking the potential of AI. Okta secures AI by building the trusted, neutral infrastructure that enables organizations to safely embrace this new era. This work requires a relentless drive to solve complex challenges with real-world stakes. We are looking for builders and owners who operate with speed and urgency and execute with ex",y,y,non_us,,,
dfa1d2b1-b58c-4bcb-9278-9eeb8a0f4b8d,greenhouse,simplisafe,Software Engineer I- User Systems,"Boston, MA",## About SimpliSafe We’re a high-tech home security company that’s passionate about protecting the life you’ve built and our mission of keeping Every Home Secure. And we’ve created a culture here that cares just as deeply about the career you’re building. Ours is a no ego culture of collaboration and innovation where those seeking their next challenge can find big opportunities and make a huge im,y,n,us,,,
83c407ca-f66e-4d0a-9a47-211eda37d148,greenhouse,toast,Android Software Engineer,"Dublin, Ireland","Toast creates technology to help restaurants and local businesses succeed in a digital world, helping business owners operate, increase sales, engage customers, and keep employees happy. Are you interested in using the latest technology to help our customers build amazing relationships with their guests? Does the idea of developing products that help people cherish their best moments in life soun",y,n,non_us,,,
837d3067-ad31-4ebd-a15b-7c6c131ea23f,ashby,base-power,"Senior Software Engineer, Frontend","Austin, TX","## About Base Base is America’s next-generation power company. We’re rebuilding the foundation of modern civilization–electricity–by deploying a vast network of distributed batteries that is transforming today’s fragile, centralized grid into a resilient and abundant system. We are engineers, operators, and creatives solving some of the most complex, interdisciplinary challenges of our time. ##",y,y,us,,,
bd4d6337-ea91-48c7-94f2-51da37bcfdb3,greenhouse,intersystems,Technical Services Engineer II,"Boston, MA","The Technical Services Engineer II is responsible for the availability, performance, and security of InterSystems’ corporate infrastructure (virtual and physical). This includes on premises, private cloud, and data center environments spanning compute, storage, connectivity, and configuration. The Technical Services department is actively integrating artificial intelligence (AI) into our standard",y,n,us,,,
9336ead8-e8f3-40c2-9b10-213044f7cbbb,greenhouse,intercom,"Manager, Solutions Engineering","Sydney, Australia","Fin is the AI Customer Agent company on a mission to help businesses provide perfect customer experiences. Our AI Agent Fin is the highest-performing AI Customer Agent on the market today, enabling businesses to deliver impeccable, always-on customer support across the customer journey – from service, to sales, to ecommerce. Powered by our own AI models, Fin resolves complex customer issues end-t",y,y,us,,,
099ff423-dd66-4599-bcd2-4918ee02effb,lever,bluelightconsulting,"Project Manager (Software Development) - Remote, Latin America","Tacna, Peru","Bluelight is a leading software consultancy dedicated to designing and developing innovative technology that enhances users' lives. With a steadfast commitment to delivering exceptional service to our clients, Bluelight excels in its focus on quality and customer satisfaction. Our mission is not only to create cutting-edge applications but also to foster a collaborative and enriching work environm",y,y,non_us,,,
776c9413-124b-44fa-b80a-c67f7eb5ed14,lever,sambatv,Ontology Engineer-Knowledge Graph & Identity,"New York City, New York","Samba is a media intelligence company. We know what the world is watching, reading, and thinking about — in real time, at scale, across every screen. Our data exists with the consent of over a billion people, organized into the most complete picture of consumer attention ever built. The biggest brands in the world use that picture to make smarter decisions. We think it’s the most interesting data",y,n,us,,,
54e4224a-44ee-406b-b174-5368805da809,greenhouse,jdsports,"Store Manager - Siracusa Melilli C.C. ""Belvedere""","Siracusa, Syracuse, Italy","## Chi e' JD Group Fondato nel 1981 e quotato nell'indice FTSE 100, JD Group è un retailer multicanale leader a livello mondiale nei settori della moda sportiva, dell'outdoor e del fitness. Guidati dall'innovazione, dall'eccellenza e da una cultura che mette al primo posto le persone, la nostra visione è quella di diventare il retailer omnicanale più affidabile e dinamico al mondo. Accogliamo per",n,n,non_us,,,
36c7d4a5-926c-4f57-8052-7b67928706fb,lever,bluelightconsulting,"Senior Python/Flask+React Fullstack Engineer - Remote, Latin America","León, Guanajuato, Mexico","Bluelight is a leading software consultancy dedicated to designing and developing innovative technology that enhances users' lives. With a steadfast commitment to delivering exceptional service to our clients, Bluelight excels in its focus on quality and customer satisfaction. Our mission is not only to create cutting-edge applications but also to foster a collaborative and enriching work environm",y,y,non_us,,,
677c2310-122d-4337-8d4a-4c58f7217754,ashby,skylo,Senior QA Engineer,"Bangalore, India","The world still has coverage blind spots. You could help eliminate them at Skylo. Skylo has pioneered a standards-based approach to satellite connectivity. We connect smartphones and IoT devices directly to satellites. No special hardware, no entirely new networks. Just billions of existing devices, suddenly reachable anywhere on Earth. We're not building toward this future. We're already in it.",y,y,non_us,,,
ce3a8ddc-35e8-4ff7-b541-eb544aac8e2d,lever,vohra,"Internal Medicine Physician - Worthington, MN","Worthington, MN","## Internal Medicine Physician Position with National Wound Physician Group Clinical satisfaction, autonomy and flexibility, work-life balance No Nights, No Call, No Weekend Clinical Responsibilities Become an expert in wound management , learn from highly qualified wound-certified physician trainers and Fellowship Directors. Utilize cutting-edge clinical technologies and the latest wound care",n,n,us,,,
5eb9194e-7232-460a-b694-a6f3a5797bb7,lever,cruxocm,Advanced Process Control Engineer,"Calgary, Edmonton, Vancouver","## About CruxOCM CruxOCM is the leading automation company in heavy industry, specifically targeting the energy sector. We are a venture capital-backed company dedicated to transforming this industry. Control room operators require the most effective tools to perform their jobs safely and efficiently, while minimizing environmental impact and maximizing revenue. Considering that pilots have auto",n,n,non_us,,,All listed cities are Canadian; the excerpt does not state country.
8eb93a79-bab3-4717-a9c0-45d9d37897cf,greenhouse,takealotcom,BI Engineer: Takealot Group,Cape Town,"The Takealot Group, a leading South African online retailer, is looking for a highly talented BI Engineer to join our team. We are a young, dynamic, hyper growth company looking for smart, creative, hard-working people with integrity to join us! At the Takealot Group ( Takealot.com & Mr D ), the BI Engineer works closely with our internal stakeholders to determine their business intelligence, re",y,n,non_us,,,
7087f96b-8a81-41be-87a0-11e924b9ffb5,greenhouse,imc,Market Data Quality Analyst,"Sydney,  Australia","At IMC, data is pivotal in shaping trading decisions across a wide range of financial products. Better data means better decision making for both the research and trading teams. We’re on a mission to ensure that we have access to quality data to enhance our ability to rapidly adapt and innovate. This role is ideal for someone passionate about financial data, quantitative research, and market anal",y,n,non_us,,,Data quality analyst is data-focused but not an engineering role.
9117409f-923f-40ad-8b97-b2d9460c715f,lever,erg,Entry Level Environmental Engineer (Water Practice),"Fairfax, VA","ERG is a research and consulting firm that provides a wide range of support to federal, state, and commercial clients. ERG offers multidisciplinary teams with nationally recognized skills in engineering, science, economics, public health, informational technology, and communications. We hire people with the best minds and then provide them with a vibrant and flexible environment in which to develo",n,n,us,,,
d643e775-79e7-44ae-ae1a-1135d623693e,greenhouse,equipmentsharecom,"Field Technician (Mechanic) (Pump, Power & HVAC)","Phoenix, AZ (Advanced Solutions)","## Build the Future with Us — EquipmentShare is Hiring a Field Technician (Mechanic) (Pump, Power & HVAC) At EquipmentShare, we’re not just filling a role — we’re assembling the best team on the planet to build something that’s never been built before . We’re on a mission to transform an industry that’s been stuck in the past by empowering contractors and communities through innovative technology",n,n,us,,,
32c952b6-2666-4150-9ce2-54f8140f7da2,workday,analogdevices.wd1.myworkdayjobs.com|analogdevices|External,"Associate Engineer, Equipment Engineering","Philippines, Cavite, GTC","Come join Analog Devices (ADI) – a place where Innovation meets Impact. For more than 55 years, Analog Devices has been inventing new breakthrough technologies that transform lives. At ADI you will work alongside the brightest minds to collaborate on solving complex problems that matter from autonomous vehicles, drones and factories to augmented reality and remote healthcare. ADI fosters a cultur",n,n,non_us,,,
37fc02c3-7e59-4fd7-8946-ae2cb1a195b5,greenhouse,cssmerge,Structural Engineer,"San Francisco, CA","## Who we are Atoms is building the machines that power the next era of progress. Over the last decade, software has transformed the digital world. But the physical world, where food is made, minerals are mined, goods are moved, and industries are run, remains far less intelligent, far less efficient, and far more constrained. We’re changing that. Atoms builds Physical AI— real-world robots for",n,n,us,,,
b47efbd1-547a-474c-9605-331dc60de692,greenhouse,bestversionmedia,Media Sales Representative,"Toms River, NJ, United States","Turn your love of community into a career. Best Version Media is looking for a driven, community-minded sales professional to join us as a Media Sales Representative. ## About Best Version Media Founded in 2007, Best Version Media (BVM) has spent nearly two decades bringing North American communities together one person, one home, one business at a time. Today, BVM publishes over 1,300 local ma",n,n,us,,,
2f9bc270-6c6e-4139-9d8d-fbcc78aa2404,lever,usasurveyjob,Work at Home Data Entry Agent - Part Time,"Peterborough, Cambridgeshire","Earn at Home by Taking Polls - Data Entry Clerk - Customer Service Rep - Work at Home & Part Time We are looking for people nationwide to participate in polls - Apply ASAP! We offer you the opportunity to earn extra income from home (teleworking) and also to decide your own participation schedule. At this job, you will be performing various tasks such as data entry, performing email response, re",n,n,non_us,,,
e84f7a7b-6898-4a30-ad92-f8ae7cc29f04,greenhouse,suitsupply,Automation Lead,"Amsterdam, North Holland, The Netherlands","## The AI & Automation Lead at Suitsupply, you'll play a crucial role in deploying and maintaining Automation solutions to support Suitsupply’s ambitious growth plans. As an Automation Lead, you collaborate with cross-functional teams to understand business requirements and implement effective solutions that enhance their business processes, automate workflows, and overall performance. ## What y",n,y,non_us,,,
94794762-9c17-4e0b-a90c-df96a65edaad,lever,usasurveyjob,Work at Home Data Entry Agent - Part Time,"Greensboro, North Carolina","Earn at Home by Taking Polls - Data Entry Clerk - Customer Service Rep - Work at Home & Part Time We are looking for people nationwide to participate in polls - Apply ASAP! We offer you the opportunity to earn extra income from home (teleworking) and also to decide your own participation schedule. At this job, you will be performing various tasks such as data entry, performing email response, re",n,n,us,,,
ecc75a59-e074-4e46-967d-54c23934e9e5,amazon,amazon,"Software Development Engineer II, RDS Telemetry Platform","Redmond, Washington, USA","## Description We are looking for a highly-skilled, experienced, and motivated software engineer to help us in our endeavour to make AWS the best place to operate relational databases. The RDS Telemetry Platform team builds and operates the infrastructure for collecting, ingesting, and routing database telemetry across the RDS fleet, including a Data Lake for fleet-wide analysis. The team also de",y,y,us,,,
a3167041-397a-4d97-b733-eb6c95e51f18,greenhouse,formlabs,"Technical Support Engineer, Field - Remote","Munich, Germany","**Please apply with an English resumé!** Do you want to change how the world creates? At Formlabs, we’re building the tools that make it possible for anyone to bring their ideas to life, from cutting-edge products to life-saving medical devices. Our 3D printing technology powers innovation at more than 50,000 industry leaders worldwide, including Apple, Google, Tesla, New Balance, and NASA. Toget",n,n,non_us,,,"Technical support engineer, not clearly software development."
ab9e5148-9264-4828-8960-31f73b0ac50a,greenhouse,jensenhughes,Fire Protection Engineer,"Phoenix, Arizona, United States","## Company Overview Throughout our worldwide network of experts, clients and communities, we are renowned for our leadership in fire protection engineering – a legacy of responsibility we have proudly upheld since 1939. Today, our expertise extends broadly across closely related security and risk-based fields – from accessibility consulting and risk analysis to process safety, forensic investigat",n,n,us,,,
264db0fd-f42d-4fd1-b800-790bf0a3215e,lever,fresha,Business Development Executive (Tel Aviv),Tel Aviv-Yafo,"## The AI-powered OS for beauty, ## wellness and self-care About Fresha Fresha is the AI-powered operating system for the global beauty, wellness and self-care industry, connecting and powering everything from salons and barbers to spas, medspas, fitness studios and health practices. Trusted by millions of consumers and businesses worldwide. Fresha is used by 140,000+ businesses and 450,000+ sty",n,n,non_us,,,
ee911b85-7253-4041-b7ff-a27666e7ccb6,greenhouse,atomicwork,Staff Engineer - Enterprise Search,"Bengaluru, India","## Staff Engineer - Enterprise Search ## Overview We are looking for an experienced Enterprise Search Lead to build and optimize our multi-tenant enterprise search solution. This role focuses on creating scalable systems that integrate seamlessly with customer environments, leveraging cutting-edge AI and ML technologies. You will design and manage the enterprise knowledge graph, implement pers",y,y,non_us,,,
6002e0c7-18c1-4619-ad78-49f4e5de6971,greenhouse,eosfitness,Certified Personal Trainer,"Moreno Valley, CA: CA-60 / Nason St ","EōS Fitness is bold, upbeat, and motivating. Not only in our fitness routines, but in our work environment as well. Like our members, our employees know how to rise to a challenge and handle it head on. EōS Fitness' Core Purpose is to create loyal, lifelong fans and exercise practitioners. To achieve this purpose, our Core Values are: Take Personal Responsibility, Be Optimistic & Have Fun, Learn &",n,n,us,,,
345c4370-4e8f-43db-9b46-d448b2122107,greenhouse,oscar,Data Scientist I,"New York, New York, United States","Hi, we're Oscar. We're hiring a Data Scientist I to join our Data team. Oscar is the first health insurance company built around a full stack technology platform and a relentless focus on serving our members. We started Oscar in 2012 to create the kind of health insurance company we would want for ourselves - one that behaves like a doctor in the family. ## About the role: Oscar's Data team is",y,n,us,,,
36183165-747b-4287-8d9b-6c90cfd72074,greenhouse,glance,"Senior Manager, Strategy and Operations - Tokyo - Japan",Tokyo,"Glance AI is an AI commerce platform shaping the next wave of e-commerce with inspiration-led shopping, less about searching for what you want and more about discovering who you could be. Operating in 140 countries, Glance AI transforms every screen into a stage for instant, personal, and joyful discovery, where inspiration becomes something you can explore, feel, and shop in the moment. Its prop",n,y,non_us,,,
62167fd6-170a-46ff-8d2c-b6db992bfec6,lever,sunsrce,Account Manager in Training - Industrial Process Equipment Distribution,"Charlotte, NC 28273","Carotek , a SunSource company, provides process equipment solutions for the industrial, commercial and municipal markets in North Carolina, South Carolina, Tennessee, Georgia and Virginia. Carotek represents over 85 manufacturers as their process equipment distributor, representative, and repair center for pumps, blowers, heat exchangers, valves, instrumentation, IIoT, steam, hydronics and municip",n,n,us,,,
43a248e8-7f08-45a5-97b8-d7341f6c41f9,greenhouse,xai,Software Engineer - Consumer Subscriptions,"Palo Alto, California","SpaceXAI’s mission is to create AI systems that can accurately understand the universe and aid humanity in its pursuit of knowledge. Our team is small, highly motivated, and focused on engineering excellence. This organization is for individuals who appreciate challenging themselves and thrive on curiosity. We operate with a flat organizational structure. All employees are expected to be hands-on",y,y,us,,,
5db4bfa8-f885-46c6-8080-73b10dd9c50c,ashby,n8n,Head of Pricing and Monetization,Berlin Office,"The AI orchestration of your wildest imagination. n8n is the open workflow orchestration platform built for the new era of AI. We give technical teams the freedom of code with the speed of no-code, so they can automate faster, smarter, and without limits. Backed by a fiercely inventive community and 500+ builder-approved integrations, we’re changing the way people bring systems together and scale",n,y,non_us,,,
1cde6ba0-32da-422a-a213-e3c76dd35e69,greenhouse,ouihelp,Aide aux personnes âgées H/F,Angers,"## CDI – Temps plein ou temps partiel Vous êtes auxiliaire de vie diplômé(e) ou expérimenté(e) et vous souhaitez travailler près de chez vous , avec un planning organisé et stable ? Nous recherchons des auxiliaires de vie pour des forfaits jours ! Salaire mensuel en forfait jour : 2200€ 🚀 Rejoignez l’équipe Ouihelp Angers ! Nous intervenons principalement sur Angers et les communes proches.",n,n,non_us,,,
419e570d-4c03-4828-900c-9cd55d8b968b,lever,xcimer,Control Systems Engineer – Manufacturing & Automation,"Denver, CO","Xcimer Energy leverages decades of research on Inertial Fusion Energy (IFE) combined with groundbreaking new laser architecture. Our mission is to deploy fusion power plants to meet global decarbonization goals as fast as possible. Xcimer has assembled a team of leaders in tough tech, fusion science, and manufacturing with a track record of rapid execution. Supported by leading investors, Xcimer i",n,n,us,,,
4435ea3a-ce26-4d3b-96b6-204a6e6bb77e,lever,usasurveyjob,Work at Home Data Entry Agent - Part Time,"Santa Rosa, California","Earn at Home by Taking Polls - Data Entry Clerk - Customer Service Rep - Work at Home & Part Time We are looking for people nationwide to participate in polls - Apply ASAP! We offer you the opportunity to earn extra income from home (teleworking) and also to decide your own participation schedule. At this job, you will be performing various tasks such as data entry, performing email response, re",n,n,us,,,
6e665b03-5f08-43a9-9d7c-8eca0cc5f61e,greenhouse,axogen,"Sr. Engineer, Quality","Vandalia, Ohio, United States","Axogen is committed to building and maintaining a strong and gratifying company culture that fosters professional growth. Our hands-on and personal approach makes transitioning to a new job a seamless and enjoyable process. Most benefits are effective on day one! Axogen is an equal opportunity employer and does not discriminate against applicants on the basis of race, color, creed, religion, ance",n,y,us,,,
d70c4989-0c18-4d04-8263-283eafe031bf,greenhouse,akunacapital,"Software Engineer Intern - C++, Summer 2027","Chicago, IL","About Akuna Akuna Capital is an innovative trading firm with a strong focus on collaboration, cutting-edge technology, data-driven solutions, and automation. We specialize in providing liquidity on a variety of exchanges across various asset classes, primarily as an options market maker. To do this successfully, we build and maintain our own low-latency technologies, including application framewo",y,n,us,,,
774647a7-4773-4749-921e-b0c5f18187e3,greenhouse,similarweb,Sales Development Representative,"Tel Aviv, Israel","At Similarweb, we are revolutionizing the way businesses interact with the digital world by revealing to them everything that happens online. Our unique data and solutions empower over 4,300 customers globally, including industry giants like Google, eBay, and Adidas, to make game-changing decisions that drive their digital strategies. In 2021, we went public on the New York Stock Exchange, and we",n,n,non_us,,,
91e958a0-0f65-46e5-8eec-c36d2c244462,lever,shieldai,"Applications Engineer, Learning & Development- Open Level (R5053)","Washington, D.C.","Shield AI is a venture-backed defense-tech company with the mission of protecting service members and civilians with intelligent systems. Its products include Hivemind autonomy software, V-BAT and X-BAT aircraft, and Aechelon simulation and synthetic reality technologies. With offices and facilities across the U.S., Europe, the Middle East, and Asia-Pacific, Shield AI’s technology actively support",n,n,us,,,Applications engineering in learning and development; technical scope unclear.
ade6f4f5-cd93-4c27-a27e-721519afa33c,greenhouse,tubi-canada,Senior Machine Learning Engineer,"Toronto, Canada (Hybrid)","## About the Role: The Machine Learning team at Tubi drives the innovation behind personalized user experiences. With the largest inventory in the industry and hundreds of millions of viewers, we tackle problems in the space of recommendations, search, content understanding and ads optimization that shape the future of streaming. We are seeking a highly skilled Senior Machine Learning Engineer t",y,y,non_us,,,
55cc8230-a185-4d25-8a8f-007da9f0abda,greenhouse,twitch,"Software Engineer I, Discovery","San Francisco, CA","## About Us Twitch is the world’s biggest live streaming service, with global communities built around gaming, entertainment, music, sports, cooking, and more. It is where thousands of communities come together for whatever, every day. We’re about community, inside and out. You’ll find coworkers who are eager to team up, collaborate, and smash (or elegantly solve) problems together. We’re on a q",y,n,us,,,
b764812f-5621-4515-993d-d94bea3f81c6,greenhouse,coherehealth,Staff Software Engineer,"Hyderabad, Telangana, India","## Opportunity Overview: This is a unique opportunity to join a high-caliber software engineering team that is experiencing rapid growth. You’ll play a key role in building impactful healthcare technology on a modern technology stack, with a focus on our core data and AI platforms. Your work will focus on enhancing the platform's key features, while also balancing scalability, reusability, and pe",y,y,non_us,,,
44f48291-f9b7-40df-aa5b-20b12ed4586e,lever,sunsrce,Automation Engineer - PLC programming and HMI design,"San Antonio, TX 78218","Mission Controls & Automation , a SunSource company, provides a full range of motor controls and electrical products to customers in the industrial, manufacturing, construction, pharmaceutical, and energy sectors. Our extensive network of global suppliers ensures that we offer complete solutions and meet customers’ tight timelines. www.mission-controls.com We are a fast paced, industrial automat",n,n,us,,,Industrial PLC/HMI automation rather than software product engineering.
f1e45c16-536c-4b69-bc08-8535a4e4f6ef,lever,synergyecp,Mid-Level Web Application Developer,"Washington, DC","NetServices (NSI) is an IT services firm with a long-standing reputation for delivering high-quality, cost-effective solutions to drive lasting results. Now operating as a subsidiary of Synergy ECP, NSI continues to stand out in a crowded contracting landscape through its agility, strong customer focus, and commitment to retaining exceptional talent. By taking on challenging IT initiatives, we cul",y,n,us,,,
5e389a08-85ad-4e33-bd7f-befc29e3fa8c,lever,enable,Project Manager,"Toronto, ON","Managing pricing and rebates shouldn’t be a hassle. Enable’s intelligent platform is built for the speed of today’s market, eliminating disconnects between pricing strategy and rebate execution. We help companies to increase profitability and simplify the complex with accurate, AI-powered insights, real-time performance monitoring, agreement optimization, and simplified rebate management. After s",n,n,us,,,
596d546f-1fb4-475e-acd1-670be002ba39,greenhouse,gruve,Security Consultant II,"Pune, Maharashtra, India","## About Gruve Gruve is an innovative software services startup dedicated to transforming enterprises to AI powerhouses. We specialize in cybersecurity, customer experience, cloud infrastructure, and advanced technologies such as Large Language Models (LLMs). Our mission is to assist our customers in their business strategies utilizing their data to make more intelligent decisions. As a well-fund",y,y,non_us,,,
dc7f8c33-c5eb-4400-8049-5b53fd7fc544,greenhouse,vast,"Manufacturing Engineer II, Environmental Test ","Long Beach, California, United States","Vast is developing next-generation space stations and space infrastructure using an incremental, hardware-rich, and low-cost approach. Vast is rapidly developing its multi-module Haven Station to ensure a continuous human presence in space for America and its allies, enabling advanced microgravity research and manufacturing, and unlocking a new space economy for government, corporate, and private",n,n,us,,,
0e870d12-6de1-4bc4-a275-f0b4ea9fe211,greenhouse,lucidmotors,Sr. Supplier Industrialization Engineer – Chassis Systems,"Southfield, MI","About Lucid At Lucid, we are creating exceptional mobility experiences through innovation to drive the world forward. Built on Lucid’s proprietary technology and software-defined vehicle architecture, our award-winning vehicles bring our “Compromise Nothing™” approach to the global automotive market. That means refusing to choose between performance and sustainability, design and engineering, amb",n,y,us,,,
4dce59fe-4c1b-426e-8d05-399ac93b7a21,greenhouse,disco,Legal Value Architect,Remote,"Your Impact The Legal Value Architect is a trusted advisor to partners at top-tier law firms and general counsels at major corporations. They bring litigation and eDiscovery domain expertise to DISCO's sales organization. They will lead operational discoveries, co-design financial business cases, and prove how DISCO’s technology directly improves law firm profitability and corporate efficiency. Th",n,n,unknown,,,
16cd6a7b-d721-401d-a689-76655e01091b,greenhouse,tripactions,"Fullstack Software Engineer II, Flights","New York, NY","Navan is reinventing corporate travel and expense management for millions of users worldwide. As a Fullstack Software Engineer II on the Flights team , you will build and scale the mission-critical web applications and engine that power how users search, book, pay for, and expense flight itineraries in seconds. You will be reporting to the Senior Engineering Manager of Flights Platform. The Fligh",y,y,us,,,
6b1b10e1-72e7-4b8c-9065-6bbfdf8f4d1f,greenhouse,databricks,Director of Engineering (Data Infrastructure),"Bengaluru, India","(P-1490) Databricks processes petabytes of data and billions of transaction events daily - every cluster launch, every query executed, every dollar billed flows through infrastructure that must never fail. When we process billions in billing transactions with 99.999% accuracy requirements, when we ingest terabytes per second across 100+ regions, when a five-minute outage costs millions in revenue",y,y,us,,,
4d0b1d53-8bf6-4ff0-a94d-98f883a99109,greenhouse,parametrix,Senior Traffic Engineer,"Albuquerque, New Mexico, United States; Las Vegas, Nevada, United States; Sandy, Utah, United States","## About Parametrix Parametrix is a 100% employee-owned consulting firm helping clients deliver resilient infrastructure, vibrant and livable communities, and environmentally sustainable solutions. We are a team of professional construction managers, engineers, management consultants, planners, scientists, and surveyors dedicated to delivering outstanding client service. We build lasting partners",n,y,us,,,
e3d39727-dc25-4fb5-b9b9-b4d3f913f45b,greenhouse,coretelligent,"Senior Field Engineer - Stamford, CT","Stamford, Connecticut, United States","**Candidate MUST be located in, near or within commutable distance of the Stamford, CT Area** At Coretelligent, we take ownership of the technology our clients rely on every day. We partner with growing, highly regulated organizations that need secure, dependable IT environments built to scale. Our role goes beyond support. We bring structure, clarity, and accountability to complex technology la",y,y,us,,,Field IT engineering scope appears infrastructure-focused.
c1713e21-bf7e-4ed6-8afe-b7fadf3c563c,ashby,pulse,Software Engineer,San Francisco,"## Overview Pulse is tackling one of the most persistent challenges in data infrastructure: extracting accurate, structured information from complex documents at scale. We have a breakthrough approach to document understanding that combines intelligent schema mapping with fine-tuned extraction models where legacy OCR and other parsing tools consistently fail. We are a small, fast-growing team of",y,n,us,,,
de695234-5962-457b-98e2-d416a31e1c18,greenhouse,pep,Account Executive - Data Asset Management/Content Management,"Cincinnati, Ohio, United States","## About WPP pep is part of WPP , the trusted growth partner for the world's leading brands. Powered by exceptional talent and our agentic marketing platform WPP Open, WPP unites cutting-edge media intelligence and data solutions, creativity, production, enterprise solutions and expert strategic counsel. ## Who is pep: pep started with 7 employees, a borrowed conference room, and an idea to fil",n,n,us,,,
6bef0460-b830-4e42-8ec2-3f7085ec58ec,greenhouse,teletrackingtechnologiesinc,Machine Learning Engineer III,"Pittsburgh, PA","## About us TeleTracking began with a simple but powerful belief that no one should wait for the care they need . More than a slogan, it’s a promise to continually improve healthcare. TeleTracking builds groundbreaking technology incorporating deep clinical expertise . Our solutions are used in the nation’s largest healthcare systems and around the world to positively impact patients, families a",y,y,us,,,
87e3e7b2-07ab-4096-b07d-c1210216043f,ashby,pointr,Senior Product Manager,London Office,"## Our Story Pointr is the market leader in Indoor Mapping, Location and Analytics and the inventor of AI-based map production. Its innovative (20+ patents) Pointr Maps™ platform is used by millions of users across offices, retail locations, airports, hospitals, and more every month. As the top choice of Fortune 100 customers and billions of sqft. deployed globally (30+ countries), Pointr is alw",n,y,us,,,
b3f9da5d-bc91-4881-9834-617768b1cd3b,lever,boxlunch,Seasonal Sales Associate,"Smithfield, NC","Join the loudest store in the mall! We're looking for music and pop culture fanatics to help create the best experience for our customers. As a Hot Topic Seasonal Sales Associate, you'll be a huge part of our success by providing the best customer service, ensuring that fellow fans can get their hands on the merch they love. You'll share your fandom knowledge, stock and replenish products, and hel",n,n,us,,,
